GO_ID,n_genes,n_edges,density,n_components,largest_component,avg_degree,clustering,is_clique
GO_0042721_C_TIM22_mitochondrial_import_inner_membrane_insertion_complex,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0003995_F_acyl-CoA_dehydrogenase_activity,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0006302_P_double-strand_break_repair,11,20,0.36363636363636365,2,7,3.6363636363636362,0.8393939393939395,False
GO_0009380_C_excinuclease_repair_complex,5,9,0.9,1,5,3.6,0.9,False
GO_0009228_P_thiamine_biosynthetic_process,17,77,0.5661764705882353,2,14,9.058823529411764,0.9292746469217059,False
GO_0000815_C_ESCRT_III_complex,4,6,1.0,1,4,3.0,1.0,True
GO_0003917_F_DNA_topoisomerase_type_I_single_strand_cut_ATP-independent_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0008982_F_protein-N_PI_-phosphohistidine-sugar_phosphotransferase_activity,28,97,0.2566137566137566,1,28,6.928571428571429,0.6913948155019584,False
GO_0005975_P_carbohydrate_metabolic_process,61,81,0.04426229508196721,6,32,2.6557377049180326,0.44682539682539685,False
GO_0005768_C_endosome,13,12,0.15384615384615385,3,7,1.8461538461538463,0.46153846153846156,False
GO_0010571_P_positive_regulation_of_nuclear_cell_cycle_DNA_replication,2,1,1.0,1,2,1.0,0.0,True
GO_0030246_F_carbohydrate_binding,11,14,0.2545454545454545,2,6,2.5454545454545454,0.4848484848484848,False
GO_0019985_P_translesion_synthesis,2,1,1.0,1,2,1.0,0.0,True
GO_0005782_C_peroxisomal_matrix,8,9,0.32142857142857145,1,8,2.25,0.275,False
GO_0000467_P_exonucleolytic_trimming_to_generate_mature_3_-end_of_5.8S_rRNA_from_tricistronic_rRNA_transcript_SSU-rRNA_5.8S_rRNA_LSU-rRNA_,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0019698_P_D-galacturonate_catabolic_process,5,9,0.9,1,5,3.6,0.9,False
GO_0015976_P_carbon_utilization,2,1,1.0,1,2,1.0,0.0,True
GO_0009245_P_lipid_A_biosynthetic_process,21,82,0.3904761904761905,1,21,7.809523809523809,0.7948069126640553,False
GO_0010389_P_regulation_of_G2_M_transition_of_mitotic_cell_cycle,2,1,1.0,1,2,1.0,0.0,True
GO_0030420_P_establishment_of_competence_for_transformation,8,12,0.42857142857142855,2,6,3.0,0.575,False
GO_0044209_P_AMP_salvage,5,4,0.4,2,3,1.6,0.6,False
GO_0031177_F_phosphopantetheine_binding,7,15,0.7142857142857143,1,7,4.285714285714286,0.7571428571428571,False
GO_0051726_P_regulation_of_cell_cycle,9,13,0.3611111111111111,1,9,2.888888888888889,0.6481481481481483,False
GO_0004364_F_glutathione_transferase_activity,12,33,0.5,2,10,5.5,0.7731481481481483,False
GO_0070545_C_PeBoW_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0006750_P_glutathione_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0042273_P_ribosomal_large_subunit_biogenesis,14,58,0.6373626373626373,1,14,8.285714285714286,0.754845154845155,False
GO_0001671_F_ATPase_activator_activity,6,7,0.4666666666666667,1,6,2.3333333333333335,0.611111111111111,False
GO_0038066_P_p38MAPK_cascade,4,6,1.0,1,4,3.0,1.0,True
GO_0110085_C_mitotic_actomyosin_contractile_ring,5,7,0.7,1,5,2.8,0.7,False
GO_0009094_P_L-phenylalanine_biosynthetic_process,4,6,1.0,1,4,3.0,1.0,True
GO_0012501_P_programmed_cell_death,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0004829_F_threonine-tRNA_ligase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0051278_P_fungal-type_cell_wall_polysaccharide_biosynthetic_process,6,6,0.4,2,3,2.0,1.0,False
GO_0043565_F_sequence-specific_DNA_binding,68,138,0.06057945566286216,7,29,4.0588235294117645,0.3359891742244684,False
GO_0006415_P_translational_termination,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0051666_P_actin_cortical_patch_localization,10,16,0.35555555555555557,1,10,3.2,0.39999999999999997,False
GO_0009074_P_aromatic_amino_acid_family_catabolic_process,3,3,1.0,1,3,2.0,1.0,True
GO_0045275_C_respiratory_chain_complex_III,5,10,1.0,1,5,4.0,1.0,True
GO_0008652_P_amino_acid_biosynthetic_process,23,77,0.30434782608695654,3,14,6.695652173913044,0.6624505928853754,False
GO_0015627_C_type_II_protein_secretion_system_complex,11,37,0.6727272727272727,2,9,6.7272727272727275,0.8181818181818182,False
GO_0035267_C_NuA4_histone_acetyltransferase_complex,13,78,1.0,1,13,12.0,1.0,True
GO_0101031_C_protein_folding_chaperone_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0000750_P_pheromone-dependent_signal_transduction_involved_in_conjugation_with_cellular_fusion,10,41,0.9111111111111111,1,10,8.2,0.9103174603174604,False
GO_0007094_P_mitotic_spindle_assembly_checkpoint_signaling,8,14,0.5,1,8,3.5,0.7583333333333333,False
GO_1990130_C_GATOR1_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0110155_P_NAD-cap_decapping,2,1,1.0,1,2,1.0,0.0,True
GO_0006895_P_Golgi_to_endosome_transport,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0044569_C_Ni-Fe_hydrogenase_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0140013_P_meiotic_nuclear_division,2,1,1.0,1,2,1.0,0.0,True
GO_0019464_P_glycine_decarboxylation_via_glycine_cleavage_system,7,9,0.42857142857142855,2,5,2.5714285714285716,0.619047619047619,False
GO_0042790_P_nucleolar_large_rRNA_transcription_by_RNA_polymerase_I,6,7,0.4666666666666667,2,4,2.3333333333333335,0.6666666666666666,False
GO_0009274_C_peptidoglycan-based_cell_wall,2,1,1.0,1,2,1.0,0.0,True
GO_0009166_P_nucleotide_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0004375_F_glycine_dehydrogenase_decarboxylating_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0003691_F_double-stranded_telomeric_DNA_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0030970_P_retrograde_protein_transport_ER_to_cytosol,2,1,1.0,1,2,1.0,0.0,True
GO_0034067_P_protein_localization_to_Golgi_apparatus,3,3,1.0,1,3,2.0,1.0,True
GO_0004422_F_hypoxanthine_phosphoribosyltransferase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0030036_P_actin_cytoskeleton_organization,12,26,0.3939393939393939,2,10,4.333333333333333,0.45674603174603184,False
GO_1990269_F_RNA_polymerase_II_C-terminal_domain_phosphoserine_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0003777_F_microtubule_motor_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0030985_F_high_molecular_weight_kininogen_binding,7,7,0.3333333333333333,1,7,2.0,0.3333333333333333,False
GO_0070449_C_elongin_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0006543_P_glutamine_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0031167_P_rRNA_methylation,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0008777_F_acetylornithine_deacetylase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0043213_P_bacteriocin_transport,3,3,1.0,1,3,2.0,1.0,True
GO_0033290_C_eukaryotic_48S_preinitiation_complex,10,39,0.8666666666666667,1,10,7.8,0.95,False
GO_0030436_P_asexual_sporulation,10,22,0.4888888888888889,2,7,4.4,0.9466666666666669,False
GO_0030244_P_cellulose_biosynthetic_process,4,4,0.6666666666666666,1,4,2.0,0.5833333333333333,False
GO_0004722_F_protein_serine_threonine_phosphatase_activity,11,14,0.2545454545454545,2,8,2.5454545454545454,0.5367965367965368,False
GO_0070481_P_nuclear-transcribed_mRNA_catabolic_process_non-stop_decay,2,1,1.0,1,2,1.0,0.0,True
GO_0000454_P_snoRNA_guided_rRNA_pseudouridine_synthesis,2,1,1.0,1,2,1.0,0.0,True
GO_0016874_F_ligase_activity,22,32,0.13852813852813853,4,12,2.909090909090909,0.45108225108225103,False
GO_0004314_F_acyl-carrier-protein_S-malonyltransferase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0005993_P_trehalose_catabolic_process,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0005524_F_ATP_binding,838,6212,0.017712993615680503,3,507,14.825775656324582,0.36470092620896355,False
GO_0071432_P_peptide_mating_pheromone_maturation_involved_in_positive_regulation_of_conjugation_with_cellular_fusion,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0005850_C_eukaryotic_translation_initiation_factor_2_complex,3,3,1.0,1,3,2.0,1.0,True
GO_0009425_C_bacterial-type_flagellum_basal_body,14,66,0.7252747252747253,1,14,9.428571428571429,0.8790182040182041,False
GO_0044613_C_nuclear_pore_central_transport_channel,3,3,1.0,1,3,2.0,1.0,True
GO_0009002_F_serine-type_D-Ala-D-Ala_carboxypeptidase_activity,12,40,0.6060606060606061,1,12,6.666666666666667,0.9308441558441559,False
GO_0009317_C_acetyl-CoA_carboxylase_complex,4,6,1.0,1,4,3.0,1.0,True
GO_0016226_P_iron-sulfur_cluster_assembly,26,93,0.28615384615384615,2,16,7.153846153846154,0.7628510378510378,False
GO_0019835_P_cytolysis,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0036164_P_cell-abiotic_substrate_adhesion,7,9,0.42857142857142855,2,5,2.5714285714285716,0.619047619047619,False
GO_0004527_F_exonuclease_activity,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0033611_P_oxalate_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0036397_F_formate_dehydrogenase_quinone_activity,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0004748_F_ribonucleoside-diphosphate_reductase_activity_thioredoxin_disulfide_as_acceptor,8,14,0.5,2,6,3.5,0.6749999999999999,False
GO_2000134_P_negative_regulation_of_G1_S_transition_of_mitotic_cell_cycle,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0033540_P_fatty_acid_beta-oxidation_using_acyl-CoA_oxidase,3,3,1.0,1,3,2.0,1.0,True
GO_1900430_P_positive_regulation_of_filamentous_growth_of_a_population_of_unicellular_organisms,17,50,0.36764705882352944,2,15,5.882352941176471,0.6964052287581699,False
GO_0044182_P_filamentous_growth_of_a_population_of_unicellular_organisms,129,534,0.06468023255813954,3,125,8.279069767441861,0.44221353369270644,False
GO_0071805_P_potassium_ion_transmembrane_transport,3,3,1.0,1,3,2.0,1.0,True
GO_0042132_F_fructose_1_6-bisphosphate_1-phosphatase_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0009289_C_pilus,11,12,0.21818181818181817,2,9,2.1818181818181817,0.3766233766233766,False
GO_0005771_C_multivesicular_body,6,5,0.3333333333333333,2,4,1.6666666666666667,0.38888888888888884,False
GO_0003743_F_translation_initiation_factor_activity,23,129,0.5098814229249012,2,19,11.217391304347826,0.8162195221658138,False
GO_0000389_P_mRNA_3_-splice_site_recognition,2,1,1.0,1,2,1.0,0.0,True
GO_0008859_F_exoribonuclease_II_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0004824_F_lysine-tRNA_ligase_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0000722_P_telomere_maintenance_via_recombination,5,10,1.0,1,5,4.0,1.0,True
GO_0004300_F_enoyl-CoA_hydratase_activity,4,3,0.5,1,4,1.5,0.0,False
GO_0008236_F_serine-type_peptidase_activity,6,3,0.2,3,2,1.0,0.0,False
GO_0008168_F_methyltransferase_activity,6,4,0.26666666666666666,2,4,1.3333333333333333,0.0,False
GO_0006631_P_fatty_acid_metabolic_process,17,20,0.14705882352941177,5,7,2.3529411764705883,0.4313725490196078,False
GO_0007534_P_gene_conversion_at_mating-type_locus,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_1901137_P_carbohydrate_derivative_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0019144_F_ADP-sugar_diphosphatase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0008320_F_protein_transmembrane_transporter_activity,18,29,0.1895424836601307,4,8,3.2222222222222223,0.6851851851851851,False
GO_0017089_F_glycolipid_transfer_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0000209_P_protein_polyubiquitination,5,9,0.9,1,5,3.6,0.9,False
GO_1900433_P_positive_regulation_of_filamentous_growth_of_a_population_of_unicellular_organisms_in_response_to_heat,2,1,1.0,1,2,1.0,0.0,True
GO_0003690_F_double-stranded_DNA_binding,27,42,0.11965811965811966,5,14,3.111111111111111,0.46569664902998237,False
GO_0047324_F_phosphoenolpyruvate-glycerone_phosphotransferase_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0006878_P_intracellular_copper_ion_homeostasis,6,6,0.4,1,6,2.0,0.25,False
GO_0050568_F_protein-glutamine_glutaminase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0006417_P_regulation_of_translation,5,3,0.3,2,3,1.2,0.0,False
GO_0016538_F_cyclin-dependent_protein_serine_threonine_kinase_regulator_activity,8,11,0.39285714285714285,1,8,2.75,0.3958333333333333,False
GO_0043409_P_negative_regulation_of_MAPK_cascade,2,1,1.0,1,2,1.0,0.0,True
GO_2000221_P_negative_regulation_of_pseudohyphal_growth,2,1,1.0,1,2,1.0,0.0,True
GO_0071004_C_U2-type_prespliceosome,6,15,1.0,1,6,5.0,1.0,True
GO_0009898_C_cytoplasmic_side_of_plasma_membrane,6,3,0.2,3,2,1.0,0.0,False
GO_0042254_P_ribosome_biogenesis,7,4,0.19047619047619047,3,3,1.1428571428571428,0.0,False
GO_0005315_F_phosphate_transmembrane_transporter_activity,9,12,0.3333333333333333,2,5,2.6666666666666665,0.48148148148148145,False
GO_0004637_F_phosphoribosylamine-glycine_ligase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0000987_F_cis-regulatory_region_sequence-specific_DNA_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0140330_P_xenobiotic_detoxification_by_transmembrane_export_across_the_cell_outer_membrane,2,1,1.0,1,2,1.0,0.0,True
GO_0015036_F_disulfide_oxidoreductase_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0009272_P_fungal-type_cell_wall_biogenesis,18,18,0.11764705882352941,5,6,2.0,0.4555555555555555,False
GO_0004045_F_peptidyl-tRNA_hydrolase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0070676_P_intralumenal_vesicle_formation,2,1,1.0,1,2,1.0,0.0,True
GO_0005655_C_nucleolar_ribonuclease_P_complex,4,6,1.0,1,4,3.0,1.0,True
GO_0071266_P_de_novo_L-methionine_biosynthetic_process,3,3,1.0,1,3,2.0,1.0,True
GO_0004035_F_alkaline_phosphatase_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0000288_P_nuclear-transcribed_mRNA_catabolic_process_deadenylation-dependent_decay,2,1,1.0,1,2,1.0,0.0,True
GO_0005324_F_long-chain_fatty_acid_transmembrane_transporter_activity,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0010570_P_regulation_of_filamentous_growth,9,5,0.1388888888888889,4,3,1.1111111111111112,0.0,False
GO_0017056_F_structural_constituent_of_nuclear_pore,10,34,0.7555555555555555,1,10,6.8,0.8873015873015874,False
GO_0031683_F_G-protein_beta_gamma-subunit_complex_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0004784_F_superoxide_dismutase_activity,9,10,0.2777777777777778,2,6,2.2222222222222223,0.4222222222222222,False
GO_0019305_P_dTDP-rhamnose_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0090589_F_protein-phosphocysteine-trehalose_phosphotransferase_system_transporter_activity,6,5,0.3333333333333333,2,3,1.6666666666666667,0.5,False
GO_0015413_F_ABC-type_nickel_transporter_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0042773_P_ATP_synthesis_coupled_electron_transport,14,28,0.3076923076923077,2,12,4.0,0.6702380952380952,False
GO_0005262_F_calcium_channel_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0009254_P_peptidoglycan_turnover,8,15,0.5357142857142857,2,6,3.75,0.7,False
GO_0031625_F_ubiquitin_protein_ligase_binding,11,20,0.36363636363636365,2,8,3.6363636363636362,0.5831168831168831,False
GO_0003911_F_DNA_ligase_NAD_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0005507_F_copper_ion_binding,35,64,0.10756302521008404,2,20,3.657142857142857,0.4015419501133787,False
GO_0043527_C_tRNA_methyltransferase_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0008923_F_lysine_decarboxylase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0000977_F_RNA_polymerase_II_transcription_regulatory_region_sequence-specific_DNA_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0042729_C_DASH_complex,10,45,1.0,1,10,9.0,1.0,True
GO_0006414_P_translational_elongation,12,42,0.6363636363636364,1,12,7.0,0.6814814814814815,False
GO_0044539_P_long-chain_fatty_acid_import_into_cell,2,1,1.0,1,2,1.0,0.0,True
GO_0016597_F_amino_acid_binding,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0009083_P_branched-chain_amino_acid_catabolic_process,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0061621_P_canonical_glycolysis,5,10,1.0,1,5,4.0,1.0,True
GO_0016407_F_acetyltransferase_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0004783_F_sulfite_reductase_NADPH_activity,5,3,0.3,2,3,1.2,0.0,False
GO_0034727_P_piecemeal_microautophagy_of_the_nucleus,11,22,0.4,2,9,4.0,0.5653679653679654,False
GO_0004017_F_adenylate_kinase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0019521_P_D-gluconate_metabolic_process,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0019773_C_proteasome_core_complex_alpha-subunit_complex,7,21,1.0,1,7,6.0,1.0,True
GO_0004805_F_trehalose-phosphatase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0061693_F_alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0005199_F_structural_constituent_of_cell_wall,4,3,0.5,1,4,1.5,0.0,False
GO_0008643_P_carbohydrate_transport,8,7,0.25,2,6,1.75,0.20833333333333331,False
GO_0038023_F_signaling_receptor_activity,4,6,1.0,1,4,3.0,1.0,True
GO_0006401_P_RNA_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0019262_P_N-acetylneuraminate_catabolic_process,3,3,1.0,1,3,2.0,1.0,True
GO_0030291_F_protein_serine_threonine_kinase_inhibitor_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0097354_P_prenylation,2,1,1.0,1,2,1.0,0.0,True
GO_0140096_F_catalytic_activity_acting_on_a_protein,13,55,0.7051282051282052,1,13,8.461538461538462,0.7900543900543902,False
GO_0009037_F_tyrosine-based_site-specific_recombinase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0071244_P_cellular_response_to_carbon_dioxide,5,3,0.3,2,3,1.2,0.0,False
GO_0042284_F_sphingolipid_delta-4_desaturase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0031507_P_heterochromatin_formation,9,16,0.4444444444444444,1,9,3.5555555555555554,0.5592592592592592,False
GO_0004360_F_glutamine-fructose-6-phosphate_transaminase_isomerizing_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0030427_C_site_of_polarized_growth,8,10,0.35714285714285715,1,8,2.5,0.6041666666666667,False
GO_0006893_P_Golgi_to_plasma_membrane_transport,12,35,0.5303030303030303,2,9,5.833333333333333,0.9523809523809524,False
GO_0019408_P_dolichol_biosynthetic_process,3,3,1.0,1,3,2.0,1.0,True
GO_0071333_P_cellular_response_to_glucose_stimulus,4,6,1.0,1,4,3.0,1.0,True
GO_0015416_F_ABC-type_phosphonate_transporter_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0005832_C_chaperonin-containing_T-complex,7,21,1.0,1,7,6.0,1.0,True
GO_0004820_F_glycine-tRNA_ligase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0008817_F_corrinoid_adenosyltransferase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0071500_P_cellular_response_to_nitrosative_stress,6,6,0.4,1,6,2.0,0.35000000000000003,False
GO_0043161_P_proteasome-mediated_ubiquitin-dependent_protein_catabolic_process,33,353,0.6685606060606061,1,33,21.393939393939394,0.8666429506982092,False
GO_0004477_F_methenyltetrahydrofolate_cyclohydrolase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0000139_C_Golgi_membrane,50,189,0.15428571428571428,1,50,7.56,0.47902453188366506,False
GO_0031419_F_cobalamin_binding,8,5,0.17857142857142858,3,4,1.25,0.0,False
GO_0019887_F_protein_kinase_regulator_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0051205_P_protein_insertion_into_membrane,6,13,0.8666666666666667,1,6,4.333333333333333,0.9,False
GO_0008623_C_CHRAC,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0006511_P_ubiquitin-dependent_protein_catabolic_process,14,26,0.2857142857142857,1,14,3.7142857142857144,0.3595238095238095,False
GO_0015833_P_peptide_transport,18,86,0.5620915032679739,1,18,9.555555555555555,0.8078458578458576,False
GO_0004789_F_thiamine-phosphate_diphosphorylase_activity,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0008483_F_transaminase_activity,19,28,0.16374269005847952,2,13,2.9473684210526314,0.3824561403508772,False
GO_1902542_P_regulation_of_protein_localization_to_mitotic_spindle_pole_body,2,1,1.0,1,2,1.0,0.0,True
GO_0003852_F_2-isopropylmalate_synthase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0008753_F_NADPH_dehydrogenase_quinone_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0008526_F_phosphatidylinositol_transfer_activity,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0015423_F_ABC-type_maltose_transporter_activity,5,4,0.4,2,3,1.6,0.6,False
GO_0097163_F_sulfur_carrier_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0015848_P_spermidine_transport,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0048288_P_nuclear_membrane_fusion_involved_in_karyogamy,2,1,1.0,1,2,1.0,0.0,True
GO_0035556_P_intracellular_signal_transduction,25,57,0.19,1,25,4.56,0.3203809523809524,False
GO_1904750_P_negative_regulation_of_protein_localization_to_nucleolus,2,1,1.0,1,2,1.0,0.0,True
GO_0019878_P_lysine_biosynthetic_process_via_aminoadipic_acid,10,33,0.7333333333333333,1,10,6.6,0.8028571428571428,False
GO_0000428_C_DNA-directed_RNA_polymerase_complex,9,24,0.6666666666666666,1,9,5.333333333333333,0.8195767195767196,False
GO_0055052_C_ATP-binding_cassette_ABC_transporter_complex_substrate-binding_subunit-containing,3,3,1.0,1,3,2.0,1.0,True
GO_0140104_F_molecular_carrier_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0034040_F_ATPase-coupled_lipid_transmembrane_transporter_activity,4,4,0.6666666666666666,1,4,2.0,0.5833333333333333,False
GO_0004365_F_glyceraldehyde-3-phosphate_dehydrogenase_NAD_phosphorylating_activity,2,1,1.0,1,2,1.0,0.0,True
GO_1900241_P_positive_regulation_of_phenotypic_switching,10,24,0.5333333333333333,1,10,4.8,0.7054761904761904,False
GO_0000030_F_mannosyltransferase_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0051596_P_methylglyoxal_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0019722_P_calcium-mediated_signaling,2,1,1.0,1,2,1.0,0.0,True
GO_0030894_C_replisome,2,1,1.0,1,2,1.0,0.0,True
GO_0016239_P_positive_regulation_of_macroautophagy,2,1,1.0,1,2,1.0,0.0,True
GO_0043224_C_nuclear_SCF_ubiquitin_ligase_complex,3,3,1.0,1,3,2.0,1.0,True
GO_0004128_F_cytochrome-b5_reductase_activity_acting_on_NAD_P_H,2,1,1.0,1,2,1.0,0.0,True
GO_0098552_C_side_of_membrane,86,430,0.11764705882352941,1,86,10.0,0.4274299316905758,False
GO_0001732_P_formation_of_cytoplasmic_translation_initiation_complex,8,23,0.8214285714285714,1,8,5.75,0.9404761904761905,False
GO_0098797_C_plasma_membrane_protein_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0016973_P_poly_A_mRNA_export_from_nucleus,10,18,0.4,2,6,3.6,0.9066666666666666,False
GO_0042800_F_histone_H3K4_methyltransferase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0051156_P_glucose_6-phosphate_metabolic_process,6,15,1.0,1,6,5.0,1.0,True
GO_0061608_F_nuclear_import_signal_receptor_activity,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
